Śląskiej,zorganizował,wyjazd,nad,morze,.,-,Bilans,tej,wycieczki,na,dziś,jest,taki,",",że,20,mieszkańców,Rudy,Śląskiej,jest,zakażonych,koronawirusem,-,informuje,wiceprezydent,Rudy,Śląskiej,.,Wszyscy,urlopowicze,trafili,do
wyleczonych,.,Meksyk,:,rekordowa,liczba,ponad,28,tys,.,zakażeń,koronawirusem,Meksyk,odnotował,rekordową,liczbę,28,115,przypadków,zakażenia,koronawirusem,w,ciągu,ostatniej,doby,",",stwierdzono,2789,zgonów,-,poinformowało,w,poniedziałek
koronawirusem,Meksyk,odnotował,rekordową,liczbę,28,115,przypadków,zakażenia,koronawirusem,w,ciągu,ostatniej,doby,",",stwierdzono,2789,zgonów,-,poinformowało,w,poniedziałek,czasu,lokalnego,meksykańskie,ministerstwo,zdrowia,.,Tym,samym,do,789,780
stwierdzono,2789,zgonów,-,poinformowało,w,poniedziałek,czasu,lokalnego,meksykańskie,ministerstwo,zdrowia,.,Tym,samym,do,789,780,wzrosła,liczba,zakażonych,od,początku,pandemii,",",a,ofiar,śmiertelnych,do,81,877,.,Ministerstwo
Tym,samym,do,789,780,wzrosła,liczba,zakażonych,od,początku,pandemii,",",a,ofiar,śmiertelnych,do,81,877,.,Ministerstwo,zdrowia,zastrzega,",",że,rzeczywista,liczba,zakażonych,i,zmarłych,może,być,wyższa,.
ofiar,śmiertelnych,Covid,-,19,Meksyk,jest,czwartym,najbardziej,dotkniętym,krajem,świata,",",po,USA,(,ponad,210,tys,.,),",",Brazylii,(,ponad,146,tys,.,),i,Indiach,(,ponad
najbardziej,dotkniętym,krajem,świata,",",po,USA,(,ponad,210,tys,.,),",",Brazylii,(,ponad,146,tys,.,),i,Indiach,(,ponad,102,tys,.,),.,Rosja,:,dobowy
ponad,210,tys,.,),",",Brazylii,(,ponad,146,tys,.,),i,Indiach,(,ponad,102,tys,.,),.,Rosja,:,dobowy,przyrost,zakażeń,przekroczył,11,",",5,tysiąca,Dobowy
),i,Indiach,(,ponad,102,tys,.,),.,Rosja,:,dobowy,przyrost,zakażeń,przekroczył,11,",",5,tysiąca,Dobowy,przyrost,zakażeń,koronawirusem,w,Rosji,zbliżył,się,do,maksymalnego,wskaźnika,z,11
zakażeń,koronawirusem,w,Rosji,zbliżył,się,do,maksymalnego,wskaźnika,z,11,maja,:,od,poniedziałku,wykryto,11,615,zachorowań,-,podał,we,wtorek,sztab,ds,.,walki,z,pandemią,.,Dzień,wcześniej,wskaźnik
-,podał,we,wtorek,sztab,ds,.,walki,z,pandemią,.,Dzień,wcześniej,wskaźnik,ten,wynosił,10,888,.,Zmarło,od,poniedziałku,188,osób,.,Ogólna,liczba,zakażeń,sięgnęła,1,237,504,","
.,walki,z,pandemią,.,Dzień,wcześniej,wskaźnik,ten,wynosił,10,888,.,Zmarło,od,poniedziałku,188,osób,.,Ogólna,liczba,zakażeń,sięgnęła,1,237,504,",",liczba,zgonów,-,21,663,.
wskaźnik,ten,wynosił,10,888,.,Zmarło,od,poniedziałku,188,osób,.,Ogólna,liczba,zakażeń,sięgnęła,1,237,504,",",liczba,zgonów,-,21,663,.,Wyzdrowiało,od,początku,pandemii,988,576,osób
od,poniedziałku,188,osób,.,Ogólna,liczba,zakażeń,sięgnęła,1,237,504,",",liczba,zgonów,-,21,663,.,Wyzdrowiało,od,początku,pandemii,988,576,osób,",",w,tym,6252,w,ciągu,minionej
zakażeń,sięgnęła,1,237,504,",",liczba,zgonów,-,21,663,.,Wyzdrowiało,od,początku,pandemii,988,576,osób,",",w,tym,6252,w,ciągu,minionej,doby,.,11,maja,br,.,odnotowano
liczba,zgonów,-,21,663,.,Wyzdrowiało,od,początku,pandemii,988,576,osób,",",w,tym,6252,w,ciągu,minionej,doby,.,11,maja,br,.,odnotowano,najwyższy,dobowy,przyrost,zakażeń,-,11
6252,w,ciągu,minionej,doby,.,11,maja,br,.,odnotowano,najwyższy,dobowy,przyrost,zakażeń,-,11,656,",",a,więc,wtorkowe,dane,są,niższe,tylko,o,41,przypadków,.,W,Moskwie,uruchomione
najwyższy,dobowy,przyrost,zakażeń,-,11,656,",",a,więc,wtorkowe,dane,są,niższe,tylko,o,41,przypadków,.,W,Moskwie,uruchomione,zostały,w,poniedziałek,dwie,tymczasowe,placówki,dla,chorych,z,koronawirusem,:
więc,wtorkowe,dane,są,niższe,tylko,o,41,przypadków,.,W,Moskwie,uruchomione,zostały,w,poniedziałek,dwie,tymczasowe,placówki,dla,chorych,z,koronawirusem,:,szpital,i,obserwatorium,w,centrum,kongresowym,Sokolniki,i,lecznica
sytuacji,epidemicznej,.,Czechy,:,po,weekendzie,wzrasta,liczba,nowych,zakażeń,W,poniedziałek,przybyło,w,Czechach,3119,potwierdzonych,przypadków,SARS,-,CoV,-,2,;,to,czwarty,najwyższy,wzrost,od,początku,epidemii,w
wzrasta,liczba,nowych,zakażeń,W,poniedziałek,przybyło,w,Czechach,3119,potwierdzonych,przypadków,SARS,-,CoV,-,2,;,to,czwarty,najwyższy,wzrost,od,początku,epidemii,w,kraju,-,wynika,z,danych,ministerstwa,zdrowia
epidemii,w,kraju,-,wynika,z,danych,ministerstwa,zdrowia,opublikowanych,we,wtorek,.,Łącznie,zakaziło,się,85,566,osób,.,Aktywnych,przypadków,jest,ponad,38,tys,.,Liczba,zgonów,wzrosła,w,poniedziałek,o
ministerstwa,zdrowia,opublikowanych,we,wtorek,.,Łącznie,zakaziło,się,85,566,osób,.,Aktywnych,przypadków,jest,ponad,38,tys,.,Liczba,zgonów,wzrosła,w,poniedziałek,o,11,do,758,.,W,szpitalach,jest
566,osób,.,Aktywnych,przypadków,jest,ponad,38,tys,.,Liczba,zgonów,wzrosła,w,poniedziałek,o,11,do,758,.,W,szpitalach,jest,1242,pacjentów,",",z,których,265,jest,w,ciężkim,stanie
.,Aktywnych,przypadków,jest,ponad,38,tys,.,Liczba,zgonów,wzrosła,w,poniedziałek,o,11,do,758,.,W,szpitalach,jest,1242,pacjentów,",",z,których,265,jest,w,ciężkim,stanie,.,Największy
38,tys,.,Liczba,zgonów,wzrosła,w,poniedziałek,o,11,do,758,.,W,szpitalach,jest,1242,pacjentów,",",z,których,265,jest,w,ciężkim,stanie,.,Największy,wzrost,zakażeń,notowany,jest,rejonie
wzrosła,w,poniedziałek,o,11,do,758,.,W,szpitalach,jest,1242,pacjentów,",",z,których,265,jest,w,ciężkim,stanie,.,Największy,wzrost,zakażeń,notowany,jest,rejonie,miasta,Uherske,Hradisztie,na,Morawach
zakażeń,notowany,jest,rejonie,miasta,Uherske,Hradisztie,na,Morawach,",",gdzie,przez,ostatnie,7,dni,odnotowano,ponad,380,nowych,zakażonych,na,100,000,mieszkańców,.,W,pozostałych,regionach,liczna,nowych,przypadków,nie,przekroczyła
Uherske,Hradisztie,na,Morawach,",",gdzie,przez,ostatnie,7,dni,odnotowano,ponad,380,nowych,zakażonych,na,100,000,mieszkańców,.,W,pozostałych,regionach,liczna,nowych,przypadków,nie,przekroczyła,300,.,Agencja,CTK,podkreśliła
380,nowych,zakażonych,na,100,000,mieszkańców,.,W,pozostałych,regionach,liczna,nowych,przypadków,nie,przekroczyła,300,.,Agencja,CTK,podkreśliła,",",że,Czechy,mają,drugi,",",po,Hiszpanii,",",najwyższy,wzrost,zakażeń
letniej,lekkomyślności,oraz,złych,decyzji,rządzących,”,.,Dziennik,Gazeta,Prawna,:,Szczepionka,na,COVID,-,19,dla,wybranych,Szczepionka,na,COVID,-,19,trafi,do,kilku,milionów,Polaków,",",na,pewno,otrzymają
Prawna,:,Szczepionka,na,COVID,-,19,dla,wybranych,Szczepionka,na,COVID,-,19,trafi,do,kilku,milionów,Polaków,",",na,pewno,otrzymają,ją,seniorzy,oraz,pracownicy,medyczni,;,szczepienia,nie,będą,obowiązkowe
obowiązkowe,-,informuje,we,wtorek,"""",Dziennik,Gazeta,Prawna,"""",.,Rządowy,plan,zakłada,początkowo,zaszczepienie,ok,.,9,–,10,mln,Polaków,.,W,praktyce,",",jak,się,dowiedział,"""",DGP,""""
będzie,możliwości,kupienia,szczepionki,na,wolnym,rynku,.,Według,gazety,dostępność,do,preparatu,będzie,reglamentowana,z,dwóch,powodów,-,po,pierwsze,",",by,mieć,pewność,",",że,zabezpieczone,zostaną,grupy,ryzyka,;,po
jakie,preparaty,ostatecznie,zostaną,podane,Polakom,",",należy,do,Ministerstwa,Zdrowia,.,Rząd,wybiera,z,puli,sześciu,",",których,zakup,wynegocjowała,Komisja,Europejska,.,Z,naszych,informacji,wynika,",",że,w,Polsce,największa
–,mówi,gazecie,Agnieszka,Pochrzęst,-,Motyczyńska,z,biura,komunikacji,MZ,.,Meksyk,:,rekordowa,liczba,ponad,28,tys,.,zakażeń,koronawirusem,Meksyk,odnotował,rekordową,liczbę,28,115,przypadków,zakażenia,koronawirusem,w,ciągu
MZ,.,Meksyk,:,rekordowa,liczba,ponad,28,tys,.,zakażeń,koronawirusem,Meksyk,odnotował,rekordową,liczbę,28,115,przypadków,zakażenia,koronawirusem,w,ciągu,ostatniej,doby,",",stwierdzono,2789,zgonów,-,poinformowało,w,poniedziałek
koronawirusem,Meksyk,odnotował,rekordową,liczbę,28,115,przypadków,zakażenia,koronawirusem,w,ciągu,ostatniej,doby,",",stwierdzono,2789,zgonów,-,poinformowało,w,poniedziałek,czasu,lokalnego,meksykańskie,ministerstwo,zdrowia,.,Tym,samym,do,789,780
stwierdzono,2789,zgonów,-,poinformowało,w,poniedziałek,czasu,lokalnego,meksykańskie,ministerstwo,zdrowia,.,Tym,samym,do,789,780,wzrosła,liczba,zakażonych,od,początku,pandemii,",",a,ofiar,śmiertelnych,do,81,877,.,Ministerstwo
Tym,samym,do,789,780,wzrosła,liczba,zakażonych,od,początku,pandemii,",",a,ofiar,śmiertelnych,do,81,877,.,Ministerstwo,zdrowia,zastrzega,",",że,rzeczywista,liczba,zakażonych,i,zmarłych,może,być,wyższa,.
ofiar,śmiertelnych,Covid,-,19,Meksyk,jest,czwartym,najbardziej,dotkniętym,krajem,świata,",",po,USA,(,ponad,210,tys,.,),",",Brazylii,(,ponad,146,tys,.,),i,Indiach,(,ponad
najbardziej,dotkniętym,krajem,świata,",",po,USA,(,ponad,210,tys,.,),",",Brazylii,(,ponad,146,tys,.,),i,Indiach,(,ponad,102,tys,.,),.,PONIEDZIAŁEK,",",5
ponad,210,tys,.,),",",Brazylii,(,ponad,146,tys,.,),i,Indiach,(,ponad,102,tys,.,),.,PONIEDZIAŁEK,",",5,PAŹDZIERNIKA,Nieoficjalnie,:,wszystkie,osoby,",",które,od
ponad,146,tys,.,),i,Indiach,(,ponad,102,tys,.,),.,PONIEDZIAŁEK,",",5,PAŹDZIERNIKA,Nieoficjalnie,:,wszystkie,osoby,",",które,od,piątku,miały,kontakt,z,Czarnkiem,skierowane,na,kwarantannę
problemów,psychicznych,w,związku,z,pandemią,",",choć,są,już,badania,naukowe,",",które,wskazują,na,kilkunasto,-,",",a,nawet,kilkudziesięcioprocentowy,wzrost,depresyjności,wśród,nastolatków,.,Müller,:,premier,zwrócił,się,do
pandemią,",",choć,są,już,badania,naukowe,",",które,wskazują,na,kilkunasto,-,",",a,nawet,kilkudziesięcioprocentowy,wzrost,depresyjności,wśród,nastolatków,.,Müller,:,premier,zwrócił,się,do,prezydenta,o,zmianę,terminu,zaprzysiężenia
duże,miasta,.,Wskazał,",",że,najwięcej,nowych,przypadków,koronawirusa,zanotowano,w,poniedziałek,na,Mazowszu,–,336,",",z,czego,blisko,130,w,Warszawie,.,-,Obserwujemy,w,ostatnich,dniach,",",że,coraz
",",że,najwięcej,nowych,przypadków,koronawirusa,zanotowano,w,poniedziałek,na,Mazowszu,–,336,",",z,czego,blisko,130,w,Warszawie,.,-,Obserwujemy,w,ostatnich,dniach,",",że,coraz,bardziej,na,te,wyniki
i,dalej,należy,się,spodziewać,wysokiej,liczby,nowych,zakażeń,.,-,Niestety,te,wyniki,na,poziomie,dwóch,tysięcy,i,powyżej,będziemy,obserwować,",",dlatego,że,obserwujemy,bardzo,rozproszone,zakażenia,.,Nie,możemy,dzisiaj
dzisiaj,powiedzieć,",",że,mamy,jakieś,większe,ogniska,",",nie,mamy,większych,ognisk,.,Jeżeli,mamy,336,przypadków,z,Mazowsza,",",to,nie,ma,tam,ogniska,",",w,którym,mielibyśmy,40,czy,więcej
Jeżeli,mamy,336,przypadków,z,Mazowsza,",",to,nie,ma,tam,ogniska,",",w,którym,mielibyśmy,40,czy,więcej,osób,zakażonych,.,Dominują,przypadki,rozproszone,",",małe,ogniska,",",dominują,małe,zakłady,pracy
Badania,laboratoryjne,potwierdziły,zakażenie,koronawirusem,u,kolejnych,2006,osób,.,Z,powodu,COVID,-,19,zmarło,29,chorych,–,podało,w,poniedziałek,Ministerstwo,Zdrowia,.,Łącznie,od,początku,epidemii,chorobę,wykryto,u,102
29,chorych,–,podało,w,poniedziałek,Ministerstwo,Zdrowia,.,Łącznie,od,początku,epidemii,chorobę,wykryto,u,102,080,osób,",",zmarło,2659,z,nich,.,W,sobotę,zanotowano,najwięcej,od,wybuchu,epidemii,nowych
poniedziałek,Ministerstwo,Zdrowia,.,Łącznie,od,początku,epidemii,chorobę,wykryto,u,102,080,osób,",",zmarło,2659,z,nich,.,W,sobotę,zanotowano,najwięcej,od,wybuchu,epidemii,nowych,przypadków,choroby,.,Było,ich
z,nich,.,W,sobotę,zanotowano,najwięcej,od,wybuchu,epidemii,nowych,przypadków,choroby,.,Było,ich,2367,.,Zmarło,też,34,chorych,.,W,niedzielę,wykryto,1934,nowe,zakażenia,",",śmierć,poniosło,26
sobotę,zanotowano,najwięcej,od,wybuchu,epidemii,nowych,przypadków,choroby,.,Było,ich,2367,.,Zmarło,też,34,chorych,.,W,niedzielę,wykryto,1934,nowe,zakażenia,",",śmierć,poniosło,26,osób,.,W,poniedziałek
2367,.,Zmarło,też,34,chorych,.,W,niedzielę,wykryto,1934,nowe,zakażenia,",",śmierć,poniosło,26,osób,.,W,poniedziałek,resort,podał,",",że,nowe,przypadki,pochodzą,z,województw,:,mazowieckiego,(
osób,.,W,poniedziałek,resort,podał,",",że,nowe,przypadki,pochodzą,z,województw,:,mazowieckiego,(,336,),",",małopolskiego,(,217,),",",pomorskiego,(,202,),",",wielkopolskiego,(,180,)
podał,",",że,nowe,przypadki,pochodzą,z,województw,:,mazowieckiego,(,336,),",",małopolskiego,(,217,),",",pomorskiego,(,202,),",",wielkopolskiego,(,180,),",",lubelskiego,(,172,)
pochodzą,z,województw,:,mazowieckiego,(,336,),",",małopolskiego,(,217,),",",pomorskiego,(,202,),",",wielkopolskiego,(,180,),",",lubelskiego,(,172,),",",podkarpackiego,(,142,)
(,336,),",",małopolskiego,(,217,),",",pomorskiego,(,202,),",",wielkopolskiego,(,180,),",",lubelskiego,(,172,),",",podkarpackiego,(,142,),",",łódzkiego,(,126,)
(,217,),",",pomorskiego,(,202,),",",wielkopolskiego,(,180,),",",lubelskiego,(,172,),",",podkarpackiego,(,142,),",",łódzkiego,(,126,),",",śląskiego,(,125,)
(,202,),",",wielkopolskiego,(,180,),",",lubelskiego,(,172,),",",podkarpackiego,(,142,),",",łódzkiego,(,126,),",",śląskiego,(,125,),",",kujawsko,-,pomorskiego,(
(,180,),",",lubelskiego,(,172,),",",podkarpackiego,(,142,),",",łódzkiego,(,126,),",",śląskiego,(,125,),",",kujawsko,-,pomorskiego,(,109,),",",podlaskiego,(
(,172,),",",podkarpackiego,(,142,),",",łódzkiego,(,126,),",",śląskiego,(,125,),",",kujawsko,-,pomorskiego,(,109,),",",podlaskiego,(,90,),",",dolnośląskiego,(
),",",łódzkiego,(,126,),",",śląskiego,(,125,),",",kujawsko,-,pomorskiego,(,109,),",",podlaskiego,(,90,),",",dolnośląskiego,(,87,),",",lubuskiego,(,54,)
),",",śląskiego,(,125,),",",kujawsko,-,pomorskiego,(,109,),",",podlaskiego,(,90,),",",dolnośląskiego,(,87,),",",lubuskiego,(,54,),",",świętokrzyskiego,(,49,)
),",",kujawsko,-,pomorskiego,(,109,),",",podlaskiego,(,90,),",",dolnośląskiego,(,87,),",",lubuskiego,(,54,),",",świętokrzyskiego,(,49,),",",opolskiego,(,48,)
(,109,),",",podlaskiego,(,90,),",",dolnośląskiego,(,87,),",",lubuskiego,(,54,),",",świętokrzyskiego,(,49,),",",opolskiego,(,48,),",",zachodniopomorskiego,(,41,)
(,90,),",",dolnośląskiego,(,87,),",",lubuskiego,(,54,),",",świętokrzyskiego,(,49,),",",opolskiego,(,48,),",",zachodniopomorskiego,(,41,),z,warmińsko,-,mazurskiego,(
(,87,),",",lubuskiego,(,54,),",",świętokrzyskiego,(,49,),",",opolskiego,(,48,),",",zachodniopomorskiego,(,41,),z,warmińsko,-,mazurskiego,(,28,),.,MZ,podało
(,54,),",",świętokrzyskiego,(,49,),",",opolskiego,(,48,),",",zachodniopomorskiego,(,41,),z,warmińsko,-,mazurskiego,(,28,),.,MZ,podało,",",że,27,chorych,zmarło
),",",opolskiego,(,48,),",",zachodniopomorskiego,(,41,),z,warmińsko,-,mazurskiego,(,28,),.,MZ,podało,",",że,27,chorych,zmarło,z,powodu,współistnienia,COVID,-,19,z
zachodniopomorskiego,(,41,),z,warmińsko,-,mazurskiego,(,28,),.,MZ,podało,",",że,27,chorych,zmarło,z,powodu,współistnienia,COVID,-,19,z,innymi,schorzeniami,",",a,u,dwie,osoby
że,27,chorych,zmarło,z,powodu,współistnienia,COVID,-,19,z,innymi,schorzeniami,",",a,u,dwie,osoby,nie,miały,innych,chorób,.,Zmarli,byli,w,wieku,od,51,lat,do,91,lat
",",Gdańsku,i,w,Kwidzynie,.,Łączna,liczba,potwierdzonych,zakażeń,koronawirusem,w,Polsce,wyniosła,tym,samym,102,080,osób,",",a,zmarło,2659,chorych,",",wyzdrowiało,73,552,.,Wicemarszałek,Sejmu,Piotr,Zgorzelski
Łączna,liczba,potwierdzonych,zakażeń,koronawirusem,w,Polsce,wyniosła,tym,samym,102,080,osób,",",a,zmarło,2659,chorych,",",wyzdrowiało,73,552,.,Wicemarszałek,Sejmu,Piotr,Zgorzelski,zakażony,koronawirusem,Otrzymałem,pozytywny,test,na
koronawirusem,w,Polsce,wyniosła,tym,samym,102,080,osób,",",a,zmarło,2659,chorych,",",wyzdrowiało,73,552,.,Wicemarszałek,Sejmu,Piotr,Zgorzelski,zakażony,koronawirusem,Otrzymałem,pozytywny,test,na,obecność,koronawirusa,;,czuję
kongresów,i,targów,",",wesołych,miasteczek,i,parków,rozrywki,.,W,siłowniach,określono,limit,osób,–,jedna,na,10,m,kw,.,W,kinach,może,być,25,proc,.,publiczności,.,W,kościołach
w,innych,obiektach,kultu,dopuszczalne,jest,50,proc,.,obłożenia,budynku,",",na,zewnątrz,limit,wyniesie,150,osób,.,Liczba,osób,biorących,udział,uroczystościach,rodzinnych,i,w,weselach,została,ograniczona,do,50,","
wyniesie,150,osób,.,Liczba,osób,biorących,udział,uroczystościach,rodzinnych,i,w,weselach,została,ograniczona,do,50,",",z,wyłączeniem,obsługi,.,Wszędzie,w,przestrzeni,publicznej,konieczne,jest,zakrywania,nosa,i,ust,.
konieczne,jest,zakrywania,nosa,i,ust,.,W,strefie,żółtej,obowiązuje,m,.,in,.,limit,jednej,osoby,na,4,m,kw,.,w,przypadku,imprez,takich,",",jak,targi,",",wystawy,","
",",jak,targi,",",wystawy,",",kongresy,czy,konferencje,.,W,siłowniach,jest,limit,osób,–,jedna,na,7,m,kw,.,W,kinach,może,być,25,proc,.,publiczności,.,Liczba,osób
W,siłowniach,jest,limit,osób,–,jedna,na,7,m,kw,.,W,kinach,może,być,25,proc,.,publiczności,.,Liczba,osób,biorących,udział,w,imprezach,rodzinnych,nie,może,przekroczyć,100,osób
być,25,proc,.,publiczności,.,Liczba,osób,biorących,udział,w,imprezach,rodzinnych,nie,może,przekroczyć,100,osób,",",z,wyłączeniem,obsługi,.,NIEDZIELA,",",4,PAŹDZIERNIKA,Koronawirus,w,Polsce,.,Bilans,niedzieli
udział,w,imprezach,rodzinnych,nie,może,przekroczyć,100,osób,",",z,wyłączeniem,obsługi,.,NIEDZIELA,",",4,PAŹDZIERNIKA,Koronawirus,w,Polsce,.,Bilans,niedzieli,W,sumie,już,ponad,100,tys,.,zakażeń,koronawirusem
wyłączeniem,obsługi,.,NIEDZIELA,",",4,PAŹDZIERNIKA,Koronawirus,w,Polsce,.,Bilans,niedzieli,W,sumie,już,ponad,100,tys,.,zakażeń,koronawirusem,-,wynika,z,danych,Ministerstwa,Zdrowia,.,Rośnie,liczba,osób,hospitalizowanych
Zdrowia,.,Rośnie,liczba,osób,hospitalizowanych,i,podłączonych,do,respiratorów,Liczba,zakażonych,koronawirusem,pacjentów,wzrosła,do,191,-,wynika,z,danych,Ministerstwa,Zdrowia,.,W,ubiegłą,niedzielę,zajętych,było,aż,70,respiratorów,mniej
pacjentów,wzrosła,do,191,-,wynika,z,danych,Ministerstwa,Zdrowia,.,W,ubiegłą,niedzielę,zajętych,było,aż,70,respiratorów,mniej,.,Podobnie,jest,z,hospitalizacjami,.,Zaledwie,tydzień,temu,w,szpitalach,przebywało,nieco
aż,70,respiratorów,mniej,.,Podobnie,jest,z,hospitalizacjami,.,Zaledwie,tydzień,temu,w,szpitalach,przebywało,nieco,ponad,2,",",2,tys,.,pacjentów,z,COVID,-,19,.,SOBOTA,",",3,PAŹDZIERNIKA
tydzień,temu,w,szpitalach,przebywało,nieco,ponad,2,",",2,tys,.,pacjentów,z,COVID,-,19,.,SOBOTA,",",3,PAŹDZIERNIKA,Rekord,zakażeń,",","""",covidowa,"""",śmierć,36,-,latka,bez
przebywało,nieco,ponad,2,",",2,tys,.,pacjentów,z,COVID,-,19,.,SOBOTA,",",3,PAŹDZIERNIKA,Rekord,zakażeń,",","""",covidowa,"""",śmierć,36,-,latka,bez,chorób,współistniejących,Resort,poinformował
"""",covidowa,"""",śmierć,36,-,latka,bez,chorób,współistniejących,Resort,poinformował,w,sobotę,o,potwierdzeniu,2367,nowych,przypadków,koronawirusa,–,to,największy,dobowy,wzrost,zakażeń,od,początku,epidemii,.,Z,powodu,COVID
to,największy,dobowy,wzrost,zakażeń,od,początku,epidemii,.,Z,powodu,COVID,-,19,zmarły,kolejne,34,osoby,",",32,miało,choroby,współistniejące,.,Najmłodsza,ofiara,miała,36,lat,.,Rzecznik,MZ,pytany
wzrost,zakażeń,od,początku,epidemii,.,Z,powodu,COVID,-,19,zmarły,kolejne,34,osoby,",",32,miało,choroby,współistniejące,.,Najmłodsza,ofiara,miała,36,lat,.,Rzecznik,MZ,pytany,",",czy,resort
"""",.,"""",To,zależy,od,nas,.,Jeżeli,dzisiaj,w,Warszawie,przybyło,nam,w,granicach,130,przypadków,zakażeń,",",w,Krakowie,ponad,60,",",to,widzimy,",",że,tam,gdzie,jest,duża
nas,.,Jeżeli,dzisiaj,w,Warszawie,przybyło,nam,w,granicach,130,przypadków,zakażeń,",",w,Krakowie,ponad,60,",",to,widzimy,",",że,tam,gdzie,jest,duża,gęstość,zaludnienia,",",wirus,potrafi,się
osób,biorących,udział,w,zgromadzeniach,",",w,tym,w,przyjęciach,rodzinnych,–,w,strefie,zielonej,do,100,osób,",",w,strefie,żółtej,do,75,osób,.,W,strefie,czerwonej,pozostanie,ograniczenie,zgromadzeń,do
tym,w,przyjęciach,rodzinnych,–,w,strefie,zielonej,do,100,osób,",",w,strefie,żółtej,do,75,osób,.,W,strefie,czerwonej,pozostanie,ograniczenie,zgromadzeń,do,50,osób,.,Zgodnie,z,zapowiedziami,w
osób,",",w,strefie,żółtej,do,75,osób,.,W,strefie,czerwonej,pozostanie,ograniczenie,zgromadzeń,do,50,osób,.,Zgodnie,z,zapowiedziami,w,strefie,czerwonej,pojawi,się,nowe,obostrzenie,–,ograniczenie,działalności,restauracji
a,nie,jak,do,tej,pory,tylko,w,strefie,czerwonej,.,(,PAP,),Od,soboty,51,powiatów,z,dodatkowymi,obostrzeniami,Od,soboty,dodatkowe,obostrzenia,obowiązują,w,51,powiatach,;,17,z,nich
(,PAP,),Od,soboty,51,powiatów,z,dodatkowymi,obostrzeniami,Od,soboty,dodatkowe,obostrzenia,obowiązują,w,51,powiatach,;,17,z,nich,jest,w,strefie,czerwonej,",",a,34,w,żółtej,.,W
Od,soboty,51,powiatów,z,dodatkowymi,obostrzeniami,Od,soboty,dodatkowe,obostrzenia,obowiązują,w,51,powiatach,;,17,z,nich,jest,w,strefie,czerwonej,",",a,34,w,żółtej,.,W,strefie,czerwonej,jest
dodatkowe,obostrzenia,obowiązują,w,51,powiatach,;,17,z,nich,jest,w,strefie,czerwonej,",",a,34,w,żółtej,.,W,strefie,czerwonej,jest,m,.,in,.,Sopot,",",a,w,żółtej
kongresów,i,targów,",",wesołych,miasteczek,i,parków,rozrywki,.,W,siłowniach,określono,limit,osób,–,jedna,na,10,m,kw,.,W,kinach,może,być,25,proc,.,publiczności,.,W,kościołach
w,innych,obiektach,kultu,dopuszczalne,jest,50,proc,.,obłożenia,budynku,",",na,zewnątrz,limit,wyniesie,150,osób,.,Liczba,osób,biorących,udział,uroczystościach,rodzinnych,i,w,weselach,została,ograniczona,do,50,","
wyniesie,150,osób,.,Liczba,osób,biorących,udział,uroczystościach,rodzinnych,i,w,weselach,została,ograniczona,do,50,",",z,wyłączeniem,obsługi,.,Wszędzie,w,przestrzeni,publicznej,konieczne,jest,zakrywania,nosa,i,ust,.
konieczne,jest,zakrywania,nosa,i,ust,.,W,strefie,żółtej,obowiązuje,m,.,in,.,limit,jednej,osoby,na,4,m,kw,.,w,przypadku,imprez,takich,",",jak,:,targi,",",wystawy
jak,:,targi,",",wystawy,",",kongresy,czy,konferencje,.,W,siłowniach,jest,limit,osób,–,jedna,na,7,m,kw,.,W,kinach,może,być,25,proc,.,publiczności,.,Liczba,osób
być,25,proc,.,publiczności,.,Liczba,osób,biorących,udział,w,imprezach,rodzinnych,nie,może,przekroczyć,100,osób,",",z,wyłączeniem,obsługi,.,(,PAP,),PIĄTEK,",",2,PAŹDZIERNIKA,Badania,laboratoryjne,potwierdziły
rodzinnych,nie,może,przekroczyć,100,osób,",",z,wyłączeniem,obsługi,.,(,PAP,),PIĄTEK,",",2,PAŹDZIERNIKA,Badania,laboratoryjne,potwierdziły,zakażenie,koronawirusem,u,kolejnych,2292,osób,–,to,największy,dobowy,wzrost,zakażeń
obsługi,.,(,PAP,),PIĄTEK,",",2,PAŹDZIERNIKA,Badania,laboratoryjne,potwierdziły,zakażenie,koronawirusem,u,kolejnych,2292,osób,–,to,największy,dobowy,wzrost,zakażeń,od,początku,epidemii,.,Z,powodu,COVID,-,19
–,to,największy,dobowy,wzrost,zakażeń,od,początku,epidemii,.,Z,powodu,COVID,-,19,zmarło,27,osób,–,podało,w,piątek,Ministerstwo,Zdrowia,.,Najwiecej,nowych,przypadków,odnotowano,w,województwach,małopolskim,(
osób,–,podało,w,piątek,Ministerstwo,Zdrowia,.,Najwiecej,nowych,przypadków,odnotowano,w,województwach,małopolskim,(,282,),",",mazowieckim,(,246,),",",pomorskim,(,228,),",",podkarpackim,(,218,)
Ministerstwo,Zdrowia,.,Najwiecej,nowych,przypadków,odnotowano,w,województwach,małopolskim,(,282,),",",mazowieckim,(,246,),",",pomorskim,(,228,),",",podkarpackim,(,218,),i,kujawsko,-,pomorskim,(
przypadków,odnotowano,w,województwach,małopolskim,(,282,),",",mazowieckim,(,246,),",",pomorskim,(,228,),",",podkarpackim,(,218,),i,kujawsko,-,pomorskim,(,218,),.,MZ,podało
(,282,),",",mazowieckim,(,246,),",",pomorskim,(,228,),",",podkarpackim,(,218,),i,kujawsko,-,pomorskim,(,218,),.,MZ,podało,",",że,powodu,współistnienia,COVID
